Original,Translate
 Io fui de li agni de la santa greggia che Domenico mena per cammino u’ ben s’impingua se non si vaneggia,"J'étais l'un des agneaux sur le chemin de la bénédiction, guidés par saint Dominique, qui cherchent les bienfaits spirituels offerts par le respect des règles."
" Questi che m’è a destra più vicino, frate e maestro fummi, ","Ce qui est placé à droite de moi, c'était un moine et il m'a enseigné."
" ed esso Alberto è di Cologna, e io Thomas d’Aquino","Voici Albert le Grand de Cologne, et je suis Thomas d'Aquin."
" Se sì di tutti li altri esser vuo’ certo, di retro al mio parlar ten vien col viso girando su per lo beato serto","Si vous désirez connaître les noms de tous les autres, observez attentivement les lumières qui décorent cette magnifique couronne."
" Quell’ altro fiammeggiare esce del riso di Grazïan, che l’uno e l’altro foro aiutò sì che piace in paradiso","Le sourire radieux de Francesco Graziano apporta une grande joie tant au Paradis qu'à la terre, car il permit la promulgation des lois d'une manière équilibrée et louable."
" L’altro ch’appresso addorna il nostro coro, quel Pietro fu che con la poverella offerse a Santa Chiesa suo tesoro","Après lui, Pierre Lombardo contribua à orner notre armée; il donna toute sa richesse à la Sainte Église comme si elle était la pauvre de l'Évangile."
" La quinta luce, ch’è tra noi più bella, spira di tale amor, che tutto ’l mondo là giù ne gola di saper novella","La cinquième lumière, orgueilleuse parmi nous tous, rayonne d'un tel amour que le monde entier voudrait savoir ce qu'il lui réserve."
" entro v’è l’alta mente u’ sì profondo saver fu messo, che, se ’l vero è vero, a veder tanto non surse il secondo","Son savoir profond infusé dans son esprit ainsi éclairé n'a pas été comparé dans toute l'histoire, selon les Saintes Écritures."
 Appresso vedi il lume di quel cero che giù in carne più a dentro vide l’angelica natura e ’l ministero,"Près de là, vous voyez la lumière de ce cerceau qui, pendant son séjour sur terre, comprenait plus profondément que la plupart des autres la nature et les tâches des anges."
 Ne l’altra piccioletta luce ride quello avvocato de’ tempi cristiani del cui latino Augustin si provide,L'avocat des temps chrétiens que saint Augustin a fait usage de son œuvre en latin riait dans la plus petite lumière.
" Or se tu l’occhio de la mente trani di luce in luce dietro a le mie lode, già de l’ottava con sete rimani","Si tu regardes mes paroles avec l'œil de ton esprit, tu devras encore découvrir quelle sera la huitième lumière."
 Per vedere ogne ben dentro vi gode l’anima santa che ’l mondo fallace fa manifesto a chi di lei ben ode,Ceux qui lisent attentivement les œuvres de l'âme sainte découvriront qu'ils révèlent la vanité du monde et qu'ils pourront entrevoir le plus grand bien.
 Lo corpo ond’ ella fu cacciata giace giuso in Cieldauro,"Le corps dont elle a été arrachée repose dans la basilique Saint-Pierre en Ciel d'Or, ici sur Terre."
 ed essa da martiro e da essilio venne a questa pace,et son âme atteignit un état de sérénité après avoir traversé les travaux de l'exil et du martyre.
" Vedi oltre fiammeggiar l’ardente spiro d’Isidoro, di Beda e di Riccardo, che a considerar fu più che viro","L'esprit enflammé d'Isidore de Séville, du Vénérable Béda et Richard de saint Victor se dresse au loin; ces hommes allèrent plus loin dans la contemplation de Dieu et eurent une force extraordinaire."
" Questi onde a me ritorna il tuo riguardo, è ’l lume d’uno spirto che ’n pensieri gravi a morir li parve venir tardo","D'où ton regard revient à moi, c'est la luminosité d'une âme qui avait été opprimée par de profondes préoccupations, au point qu'à la mort il semblait ne jamais arriver."
" essa è la luce etterna di Sigieri, che, leggendo nel Vico de li Strami, silogizzò invidïosi veri»","Signes de Brabant, connu pour son illumination éternelle, fut un maître qui enseignait le long de la "" Voie de la paille "" à Paris. Sa doctrine souleva le ressentiment de certaines personnes car elle démontrait des vérités fondamentales."
" Indi, come orologio che ne chiami ne l’ora che la sposa di Dio surge a mattinar lo sposo perché l’ami, ","Comme un mécanisme bien huilé, jouant à l'heure où l'Eglise se lève pour louer le Seigneur, il invite les hommes à faire en sorte que le Christ continue à les aimer."
" che l’una parte e l’altra tira e urge, tin tin sonando con sì dolce nota, che ’l ben disposto spirto d’amor turge","Un doux tintement qui intrigue les deux tandis qu'ils s'attirent les uns les autres, remplissant l'esprit bien disposé d'un amour insondable."
 così vid’ ïo la gloriosa rota muoversi e render voce a voce in tempra e in dolcezza ch’esser non pò nota se non colà dove gioir s’insempra,J'ai donc eu l'occasion de voir cette magnifique couronne d'esprits chanter en harmonie avec un son si indescriptiblement doux que ce n'était que dans le Paradis qu'elle pouvait être une source de joie éternelle.
" O insensata cura de’ mortali, quanto son difettivi silogismi quei che ti fanno in basso batter l’ali","Les désirs inconsidérés des hommes, combien sont trompeurs les discours qui vous conduisent à vous courber vers le bas."
" Chi dietro a iura e chi ad amforismi sen giva, e chi seguendo sacerdozio, e chi regnar per forza o per sofismi, ","Quiconque s'est voué à la loi, qui a poursuivi les études médicales, ceux qui ont embrassé la prêtrise ou qui cherchaient à gouverner la terre avec violence ou tromperie."
" e chi rubare e chi civil negozio, chi nel diletto de la carne involto s’affaticava e chi si dava a l’ozio, quando, ","Celui qui a commis un vol, celui qui s'est occupé des affaires politiques, celui qui voulait profiter des plaisirs de la chair et celui qui s'est rendu à l'oisiveté, quand je..."
" da tutte queste cose sciolto, con Bëatrice m’era suso in cielo cotanto glorïosamente accolto","Malgré l'absence des flatteries et la bienvenue, Béatrice et moi avons été accueillis si glorieusement dans le Ciel."
" Poi che ciascuno fu tornato ne lo punto del cerchio in che avanti s’era, fermossi, come a candellier candelo","Une fois que toutes les lumières sont revenues à leurs positions originales, il est resté immobile comme une bougie sur un bougie."
" E io senti’ dentro a quella lumera che pria m’avea parlato, sorridendo incominciar, faccendosi più mera","J'ai senti que cette lumière brillante, dont j'avais entendu une voix auparavant, s'exprimait en souriant et devint encore plus lumineuse."
" «Così com’ io del suo raggio resplendo, sì, riguardando ne la luce etterna, li tuoi pensieri onde cagioni apprendo",". Observant l'éclat de la luminescence éternelle, je comprends la source de tes perplexités."
" Tu dubbi, e hai voler che si ricerna in sì aperta e ’n sì distesa lingua lo dicer mio, ch’al tuo sentir si sterna, ove dinanzi dissi","Voulez-vous une explication plus détaillée de ce qui a été dit précédemment, afin que vous puissiez facilement le comprendre?"
" “U’ ben s’impingua”, e là u’ dissi",Nous produisons des biens spirituels d'où nous sommes.
 “Non nacque il secondo”,Personne d'autre n'a été enfanté comme lui.
 e qui è uopo che ben si distingua,Vous devez faire une distinction ici.
" La provedenza, che governa il mondo con quel consiglio nel quale ogne aspetto creato è vinto pria che vada al fondo, ",La Providence gouverne le monde avec une sagesse si grande que chaque œil est incapable de descendre jusqu'à son noyau profond.
" però che andasse ver’ lo suo diletto la sposa di colui ch’ad alte grida disposò lei col sangue benedetto, ","L'épouse de Celui qui l'épousa, avec son sang béni, partit parmi les cris forts vers l'aimé."
" in sé sicura e anche a lui più fida, due principi ordinò in suo favore, che quinci e quindi le fosser per guida","Avec une grande confiance en elle-même et encore plus de dévouement à Lui, elle mit deux souverains d'un côté et de l'autre pour la guider."
 L’un fu tutto serafico in ardore,L'un d'eux était rempli de ferveur comme les Séraphins.
 l’altro per sapïenza in terra fue di cherubica luce uno splendore,"Par sa sagesse, l'autre fut une splendeur de lumière sur Terre comme s'il était l'un des chérubins."
" De l’un dirò, però che d’amendue si dice l’un pregiando, qual ch’om prende, perch’ ad un fine fur l’opere sue","Je ne parlerai que du premier, car louer l'un reviendrait à louer les deux, puisque leur intention était la même."
" Intra Tupino e l’acqua che discende del colle eletto dal beato Ubaldo, ","Entre le cours du fleuve Topino et celui du Chiascio, qui passe par le mont Ausciano où hubard a établi sa demeure de prière,"
" fertile costa d’alto monte pende, onde Perugia sente freddo e caldo da Porta Sole","Perugia sent les variations de température, de la chaleur au froid, de la fleur côtière de la montagne à côté de la Porte Soleil."
 e di rietro le piange per grave giogo Nocera con Gualdo,"Pour Nocera Umbra et Gualdo Tadino, placés dans une position différente, il y a des gens qui pleurent de l'autre côté parce qu'ils sont désavantagés."
" Di questa costa, là dov’ ella frange più sua rattezza, nacque al mondo un sole, come fa questo talvolta di Gange","Là où la côte devenait plus douce, un soleil semblable à celui qui se lève sur l'ancien Gange s'éleva dans le monde entier."
" Però chi d’esso loco fa parole, non dica Ascesi, ché direbbe corto, ma Orïente, se proprio dir vuole","Donc, celui qui décrit cet endroit, ne l'appelle pas ""Assise,"" parce qu'il serait réducteur, mais plutôt ""Orient,"" s'il veut en parler."
" Non era ancor molto lontan da l’orto, ch’el cominciò a far sentir la terra de la sua gran virtute alcun conforto","Depuis sa naissance il y a quelques années, la vertu de François avait commencé à éclairer la Terre."
" ché per tal donna, giovinetto, in guerra del padre corse, a cui, come a la morte, la porta del piacer nessun diserra","Bien qu'encore jeune, il s'est opposé à son père pour une femme considérée par tous comme étant la mort elle-même et ne mérite pas d'être unie à quelqu'un."
 e dinanzi a la sua spirital corte et coram patre le si fece unito,Elle fut mariée devant le tribunal épiscopal et avec son père présent.
 poscia di dì in dì l’amò più forte,"Avec le temps, sa passion pour elle grandissait chaque jour."
" Questa, privata del primo marito, millecent’ anni e più dispetta e scura fino a costui si stette sanza invito",".Après que son premier conjoint s'en alla, pendant plus de mille cent ans elle fut abandonnée par tous et méprisée, jusqu'à ce que François arrive à la consoler."
" né valse udir che la trovò sicura con Amiclate, al suon de la sua voce, colui ch’a tutto ’l mondo fé paura","Il ne lui servit pas que les hommes entendent que César, qui inspirait la terreur de tout le monde, réussit à apaiser la Pauvreté avec l'écho de sa voix et aux côtés du pasteur Amiclate."
" né valse esser costante né feroce, sì che, dove Maria rimase giuso, ella con Cristo pianse in su la croce","Malgré sa fidélité et son orgueil, Marie ne put retenir ses larmes quand elle resta au pied de la croix du Christ - l'époux qui pleurait."
" Ma perch’ io non proceda troppo chiuso, Francesco e Povertà per questi amanti prendi oramai nel mio parlar diffuso","Pour ne pas être trop vague, je veux dire par cette histoire que l'amour était entre François et la Pauvreté."
" La lor concordia e i lor lieti sembianti, amore e maraviglia e dolce sguardo facieno esser cagion di pensier santi","Les autres étaient inspirés par leur harmonie, leur joie, leur affection, leur stupéfaction et leur tendre expression."
