Original,Translate
" Se sì di tutti li altri esser vuo’ certo, di retro al mio parlar ten vien col viso girando su per lo beato serto","Si vous voulez connaître les noms de tous les autres, suivez mes paroles en faisant défiler le regard le long des lumières de cette couronne bienheureuse."
" Quell’ altro fiammeggiare esce del riso di Grazïan, che l’uno e l’altro foro aiutò sì che piace in paradiso","Cette autre lumière flamboyante est produite par le sourire de Francesco Graziano, qui a aidé l'une et l'autre loi de telle sorte qu'elle plaît au Paradis"
" L’altro ch’appresso addorna il nostro coro, quel Pietro fu che con la poverella offerse a Santa Chiesa suo tesoro","L'autre qui, après lui, embellit notre armée, fut ce Pierre Lombardo qui offrit à la Sainte Église tous ses biens comme la pauvre fille de l'Évangile."
" La quinta luce, ch’è tra noi più bella, spira di tale amor, che tutto ’l mondo là giù ne gola di saper novella","La cinquième lumière, qui est la plus belle d'entre nous, respire d'un tel amour que le monde entier désire connaître son destin"
" entro v’è l’alta mente u’ sì profondo saver fu messo, che, se ’l vero è vero, a veder tanto non surse il secondo","Il y a à l'intérieur l'esprit élevé où un savoir si profond fut répandu, que, si les Écritures disent vrai, il n'y eut pas un homme plus sage que lui."
 Appresso vedi il lume di quel cero che giù in carne più a dentro vide l’angelica natura e ’l ministero,"Près de là, vous voyez la lumière de ce cierge qui, lorsqu'il était vivant, vit plus profondément que tout autre la nature et la fonction des anges."
 Ne l’altra piccioletta luce ride quello avvocato de’ tempi cristiani del cui latino Augustin si provide,"Dans l'autre lumière plus petite, il rit de l'avocat des temps chrétiens dont il a fait usage saint Augustin."
" Or se tu l’occhio de la mente trani di luce in luce dietro a le mie lode, già de l’ottava con sete rimani","Maintenant, si tu fais couler de lumière l'œil de ton esprit derrière mes paroles, il te reste à découvrir qui est la huitième lumière."
 Per vedere ogne ben dentro vi gode l’anima santa che ’l mondo fallace fa manifesto a chi di lei ben ode,"L'âme sainte y jouit de l'intérieur qui prouve la faiblesse du monde à celui qui lit bien ses œuvres, car maintenant il voit le grand bien"
 Lo corpo ond’ ella fu cacciata giace giuso in Cieldauro,Le corps dont elle fut arrachée se trouve sur la terre dans la basilique Saint-Pierre à Ciel d'Or.
 ed essa da martiro e da essilio venne a questa pace,et son âme vint à cette paix du martyre et de l'exil terrestre.
" Vedi oltre fiammeggiar l’ardente spiro d’Isidoro, di Beda e di Riccardo, che a considerar fu più che viro","Au-delà de cela, vous voyez brûler l'esprit ardent d'Isidore de Séville, du Vénérable Béda, de Richard de saint Victor, qui, dans la contemplation de Dieu, fut plus qu'un homme."
" Questi onde a me ritorna il tuo riguardo, è ’l lume d’uno spirto che ’n pensieri gravi a morir li parve venir tardo","Et celui-ci, dont ton regard revient sur moi, est la lumière d'un esprit qui fut opprimé par de graves pensées, si bien que la mort lui parut tardive."
" essa è la luce etterna di Sigieri, che, leggendo nel Vico de li Strami, silogizzò invidïosi veri»","elle est la lumière éternelle de Signes de Brabant, qui, exerçant l'enseignement dans la "" Voie de la paille "" à Paris, montra des vérités doctrinales qui suscitèrent des envies contre lui."
" Indi, come orologio che ne chiami ne l’ora che la sposa di Dio surge a mattinar lo sposo perché l’ami, ","À ce moment-là, comme une montre qui, à l'heure où l'Église se lève, l'appelle à réciter le Matthieu au Christ pour qu'il l'aime encore,"
" che l’una parte e l’altra tira e urge, tin tin sonando con sì dolce nota, che ’l ben disposto spirto d’amor turge","où une partie tire et l'autre pousse , se teintant d'une manière si douce qu'elle remplit d'amour l'esprit bien disposé"
 così vid’ ïo la gloriosa rota muoversi e render voce a voce in tempra e in dolcezza ch’esser non pò nota se non colà dove gioir s’insempra,"Alors je vis cette glorieuse couronne d'esprits bouger et chanter avec une harmonie et une mélodie si douce qu'on ne peut la comprendre, sinon au Paradis où la joie devient éternelle."
" O insensata cura de’ mortali, quanto son difettivi silogismi quei che ti fanno in basso batter l’ali","Ô désir fou des hommes, combien sont fallacieux les raisonnements qui t'incitent à te retourner vers le bas"
" Chi dietro a iura e chi ad amforismi sen giva, e chi seguendo sacerdozio, e chi regnar per forza o per sofismi, ","Ceux qui suivaient les études juridiques, ceux qui étaient médecins, ceux qui se consacraient à la prêtrise, ceux qui cherchaient à régner par la violence ou par la tromperie,"
" e chi rubare e chi civil negozio, chi nel diletto de la carne involto s’affaticava e chi si dava a l’ozio, quando, ","qui volait, qui se consacrait aux affaires politiques, qui se laissait aller aux plaisirs charnels, qui à l'oisiveté, quand moi,"
" da tutte queste cose sciolto, con Bëatrice m’era suso in cielo cotanto glorïosamente accolto","libéré de toutes ces flatteries, je fus accueilli avec Béatrice au Ciel d'une manière si glorieuse"
" Poi che ciascuno fu tornato ne lo punto del cerchio in che avanti s’era, fermossi, come a candellier candelo","Après que toute lumière fut retournée au point de la couronne où elle se trouvait auparavant, elle s'arrêta, semblable à la bougie d'un chandelier."
" E io senti’ dentro a quella lumera che pria m’avea parlato, sorridendo incominciar, faccendosi più mera","Et j'ai senti que dans cette lumière qui m'avait parlé auparavant, le bienheureux recommençait à parler, parce qu'en souriant, il devenait plus lumineux."
" «Così com’ io del suo raggio resplendo, sì, riguardando ne la luce etterna, li tuoi pensieri onde cagioni apprendo","Car je resplendis du rayon de la lumière éternelle, Et je vois d'où proviennent tes incertitudes."
" Tu dubbi, e hai voler che si ricerna in sì aperta e ’n sì distesa lingua lo dicer mio, ch’al tuo sentir si sterna, ove dinanzi dissi","Tu as des doutes, et tu veux que je t'explique dans un discours ouvert et clair ce que j'ai dit tout à l'heure, afin qu'il soit compréhensible à ton intelligence, quand j'ai dit tout à l'heure"
" “U’ ben s’impingua”, e là u’ dissi","""Où l'on s'enrichit de biens spirituels"" et quand j'ai dit:"
 “Non nacque il secondo”,"""Il n'y en a pas eu d'autre."""
 e qui è uopo che ben si distingua,et il est nécessaire d'opérer une distinction ici
" La provedenza, che governa il mondo con quel consiglio nel quale ogne aspetto creato è vinto pria che vada al fondo, ","La Providence, qui guide le monde avec cette sagesse dans laquelle la vue de chaque créature se perd avant d'arriver au fond,"
" però che andasse ver’ lo suo diletto la sposa di colui ch’ad alte grida disposò lei col sangue benedetto, ","afin qu'elle aille vers son bien-aimé l'épouse de Celui qui l'a épousée parmi les cris élevés de son sang béni,"
" in sé sicura e anche a lui più fida, due principi ordinò in suo favore, che quinci e quindi le fosser per guida","Elle s'est sûre d'elle-même et encore plus fidèle à Lui, elle a mis en sa faveur deux princes qui la guidaient d'un côté et de l'autre."
 L’un fu tutto serafico in ardore,L'un d'eux fut rempli d'ardeur comme les Séraphins.
 l’altro per sapïenza in terra fue di cherubica luce uno splendore,l'autre à cause de sa sagesse sur la terre fut une splendeur de lumière comme les chérubins
" De l’un dirò, però che d’amendue si dice l’un pregiando, qual ch’om prende, perch’ ad un fine fur l’opere sue","Je parlerai seulement du premier, car en louant l'un des deux, c'est comme si l'on parlait des deux, parce que leurs œuvres avaient la même fin."
" Intra Tupino e l’acqua che discende del colle eletto dal beato Ubaldo, ","Entre le fleuve Topino et le Chiascio, qui coule du mont Ausciano où le bienheureux Ubaldo plaça son ermitage,"
" fertile costa d’alto monte pende, onde Perugia sente freddo e caldo da Porta Sole","dégrade la fertile côte d'une haute montagne , d'où Perugia sent le froid et la chaleur du côté de Porta Soleil"
 e di rietro le piange per grave giogo Nocera con Gualdo,"et de l'autre côté ils pleurent, parce que dans une position plus défavorable, Nocera Umbra et Gualdo Tadino"
" Di questa costa, là dov’ ella frange più sua rattezza, nacque al mondo un sole, come fa questo talvolta di Gange","De cette côte, au point où elle devient moins raide, naquit un Soleil pour le monde comme celui-ci naît parfois du Gange."
" Però chi d’esso loco fa parole, non dica Ascesi, ché direbbe corto, ma Orïente, se proprio dir vuole","Donc, qui parle de cet endroit, ne l'appelez pas ""Assise,"" car il dirait peu de chose, mais appelez-le ""Orient,"" si vous voulez vraiment en parler."
" Non era ancor molto lontan da l’orto, ch’el cominciò a far sentir la terra de la sua gran virtute alcun conforto","Il n'était pas encore loin de sa naissance, quand François commença à réfléchir en Terre sa vertu lumineuse."
" ché per tal donna, giovinetto, in guerra del padre corse, a cui, come a la morte, la porta del piacer nessun diserra","Car, encore jeune, il s'est battu avec son père pour une femme à laquelle personne ne veut s'unir, comme si c'était la mort."
 e dinanzi a la sua spirital corte et coram patre le si fece unito,"et devant le tribunal épiscopal, et en présence de son père, il s'unit en mariage."
 poscia di dì in dì l’amò più forte,"plus tard, il l'aimait de plus en plus chaque jour"
" Questa, privata del primo marito, millecent’ anni e più dispetta e scura fino a costui si stette sanza invito","Elle, privée de son premier mari, était restée pendant plus de mille cent ans seule, méprisée par tous, jusqu'à François"
" né valse udir che la trovò sicura con Amiclate, al suon de la sua voce, colui ch’a tutto ’l mondo fé paura","Il ne lui servit pas que les hommes entendent que César, qui fit peur au monde entier, trouvât la Pauvreté sûre au son de sa voix, avec le pasteur Amiclaté."
" né valse esser costante né feroce, sì che, dove Maria rimase giuso, ella con Cristo pianse in su la croce","Et il ne lui servit pas non plus d'être fidèle et fière, au point que, quand Marie resta au pied de la croix, elle pleura avec l'époux Christ."
" Ma perch’ io non proceda troppo chiuso, Francesco e Povertà per questi amanti prendi oramai nel mio parlar diffuso","Mais pour que je ne parle pas trop obscur, tu veux dire dans tout mon discours que ces amants étaient François et la Pauvreté"
" La lor concordia e i lor lieti sembianti, amore e maraviglia e dolce sguardo facieno esser cagion di pensier santi","Leur concorde, leur aspect joyeux, l'amour, l'émerveillement et leur doux regard produisaient dans les autres des pensées saintes."
" tanto che ’l venerabile Bernardo si scalzò prima, e dietro a tanta pace corse e, correndo, li parve esser tardo","Au point que le vénérable Bernard de Quintavalle fut le premier à enlever ses chaussures et couru après cette paix et, tout en courant, il lui semblait être lent"
 Oh ignota ricchezza,Ou richesse inconnue
 oh ben ferace,ou bien fécond
" Scalzasi Egidio, scalzasi Silvestro dietro a lo sposo, sì la sposa piace","Egidio et Sylvestre enlèvent aussi leurs chaussettes et suivent le marié, tant ils aiment la mariée"
 Indi sen va quel padre e quel maestro con la sua donna e con quella famiglia che già legava l’umile capestro,"Plus tard, ce père et ce maître s'en vont avec sa femme et sa famille, qui déjà ceignait ses hanches avec l'humble ceinture."
" Né li gravò viltà di cuor le ciglia per esser fi’ di Pietro Bernardone, né per parer dispetto a maraviglia","Et la lâcheté d'âme ne lui fit pas baisser les yeux, étant fils de Pierre Bernardon, ni pour être si humble qu'il fut émerveillé."
" ma regalmente sua dura intenzione ad Innocenzio aperse, e da lui ebbe primo sigillo a sua religïone","mais il révéla au pape Innocent III sa stricte Règle avec une attitude royale, et de lui il eut le premier aval à son Ordre."
