Original,Translate
" Come a man destra, per salire al monte dove siede la chiesa che soggioga la ben guidata sopra Rubaconte, ","Comme sur le côté droit, pour monter à la montagne où se dresse l'église qui domine la ville bien gouvernée sur Rubaconte,"
 si rompe del montar l’ardita foga per le scalee che si fero ad etade ch’era sicuro il quaderno e la doga,le mur raide devient plus léger grâce à des escaliers qui ont été construits à une époque où le cahier et la douane étaient plus sûrs
 così s’allenta la ripa che cade quivi ben ratta da l’altro girone,"de sorte que le mur de la montagne, qui tombe très raide de l'autre Cadre, devient plus doux,"
 ma quinci e quindi l’alta pietra rade,Mais le haut rocher la serre d'un côté et de l'autre
" Noi volgendo ivi le nostre persone, ‘Beati pauperes spiritu’ voci cantaron sì, che nol diria sermone","Pendant que nous allions grimper, des voix chantèrent ""Heureux les pauvres d'esprit,"" si sagement qu'il serait impossible de le décrire en paroles."
 Ahi quanto son diverse quelle foci da l’infernali,"Ah, ces accès sont différents de ceux de l'Enfer."
" ché quivi per canti s’entra, e là giù per lamenti feroci","Car c'est ici que l'on entre accueillis par des chants, là-bas par des lamentations féroces."
" Già montavam su per li scaglion santi, ed esser mi parea troppo più lieve che per lo pian non mi parea davanti","On montait dans ces escaliers saints, et j'avais l'impression d'être plus léger qu'avant quand je marchais dans la plaine."
 Ond’ io,Alors j'ai dit:
" «Maestro, dì, ","Maître, dis-moi."
" qual cosa greve levata s’è da me, che nulla quasi per me fatica, andando, si riceve?»","Quel poids a été soulevé par moi, de sorte que, pendant que je procède, je ne ressens presque aucune fatigue?"
 Rispuose,Il m'a répondu.
" «Quando i P che son rimasi ancor nel volto tuo presso che stinti, saranno, com’ è l’un, del tutto rasi, ","Quand les P qui sont encore sur ton front, qu'elles soient décolorées, seront effacées comme l'a été la première,"
" fier li tuoi piè dal buon voler sì vinti, che non pur non fatica sentiranno, ma fia diletto loro esser sù pinti»","tes pieds seront vaincus par la bonne volonté, au point qu'ils ne sentiront pas seulement la peine, mais qu'ils se réjouiront d'être poussés vers le haut."
" Allor fec’ io come color che vanno con cosa in capo non da lor saputa, se non che ’ cenni altrui sospecciar fanno","Alors j'ai fait comme ceux qui vont avec quelque chose dans la tête qu'ils ne savent pas, si ce n'est parce que d'autres lui font des gestes qui le lui font imaginer."
" per che la mano ad accertar s’aiuta, e cerca e truova e quello officio adempie che non si può fornir per la veduta",donc la main va s'assurer et cherche et trouve et accomplit cette tâche qui ne peut être accomplie par la vue
 e con le dita de la destra scempie trovai pur sei le lettere che ’ncise quel da le chiavi a me sovra le tempie,"Et avec les doigts de la main droite arrachées l'une de l'autre, je ne trouvai que six des lettres que l'ange gardien m'avait gravées sur les temples."
" a che guardando, il mio duca sorrise","et voyant tout cela, mon maître sourit."
" Noi eravamo al sommo de la scala, dove secondamente si risega lo monte che salendo altrui dismala","Nous étions au sommet de l'échelle où la montagne, qui, en montant, purifie des péchés, est coupée pour la seconde fois."
" Ivi così una cornice lega dintorno il poggio, come la primaia","Là, un Cadre entoure la montagne comme la première,"
 se non che l’arco suo più tosto piega,Sauf que sa circonférence est plus petite
 Ombra non lì è né segno che si paia,"Il n'y a là ni image, ni sculpture."
 parsi la ripa e parsi la via schietta col livido color de la petraia,"la muraille de la montagne et la route sont lisses, de la couleur ecchymose de la pierre."
" «Se qui per dimandar gente s’aspetta», ragionava il poeta, «io temo forse che troppo avrà d’indugio nostra eletta»","Si nous attendons ici quelqu'un pour poser une question, Virgile réfléchissait, je crains que notre choix ne nous fasse trop attendre."
 Poi fisamente al sole li occhi porse,Puis il regarda intensément le soleil.
" fece del destro lato a muover centro, e la sinistra parte di sé torse",Il fit pivoter son pied droit et torsa le côté gauche de son corps.
" «O dolce lume a cui fidanza i’ entro per lo novo cammin, tu ne conduci», dicea, «come condur si vuol quinc’ entro","Ô douce lumière, confiante sur laquelle je prends le nouveau chemin, tu nous guides, disait-il, comme il faut le faire en ce lieu."
" Tu scaldi il mondo, tu sovr’ esso luci",Tu réchauffes le monde et tu l'éclaires.
" s’altra ragione in contrario non ponta, esser dien sempre li tuoi raggi duci»","s'il n'y a pas de raison ouvertement contraire, tes rayons doivent toujours être guidés par des moyens électriques."
" Quanto di qua per un migliaio si conta, tanto di là eravam noi già iti, con poco tempo, per la voglia pronta","Nous avions bougé de là autant qu'il correspond ici sur Terre un mile, en peu de temps pour le désir ardent"
" e verso noi volar furon sentiti, non però visti, spiriti parlando a la mensa d’amor cortesi inviti","Et voici que nous entendîmes, sans les voir, des esprits qui volaient et adressaient de courtoises invitations à la table de la charité."
" La prima voce che passò volando ‘Vinum non habent’ altamente disse, ","La première voix qui passa en volant, dit en criant: ""Ils n'ont pas de vin,"""
 e dietro a noi l’andò reïterando,et il continua à le répéter derrière nous
" E prima che del tutto non si udisse per allungarsi, un’altra ‘I’ sono Oreste’ passò gridando, ","Et avant qu'il ne disparaisse complètement par la distance, une autre passa en criant ""Je suis Oreste,"""
 e anco non s’affisse,et celle-ci ne s'arrêta pas.
" «Oh», diss’ io, ","J'ai dit: ""Oh !"""
" «padre, che voci son queste?»","Père, qu'est-ce que c'est que ça ?"
" E com’ io domandai, ecco la terza dicendo","Et dès que j'ai demandé, voici la troisième qui disait:"
 ‘Amate da cui male aveste’,"""Aimez ceux qui vous ont fait du mal"""
 E ’l buon maestro,Et le bon maître dit:
" «Questo cinghio sferza la colpa de la invidia, e però sono tratte d’amor le corde de la ferza","Ce Cadre punit le péché d'envie, C'est pourquoi les cordes de la flèche sont tirées de l'amour."
 Lo fren vuol esser del contrario suono,Le frein sera au contraire de signe contraire
" credo che l’udirai, per mio avviso, prima che giunghi al passo del perdono",Je pense que tu les entendras avant d'arriver au passage du pardon.
" Ma ficca li occhi per l’aere ben fiso, e vedrai gente innanzi a noi sedersi, e ciascun è lungo la grotta assiso»","Mais regarde attentivement dans l'air, et tu verras des âmes s'asseoir devant nous, le long du mur."
 Allora più che prima li occhi apersi,Alors j'ai ouvert les yeux plus qu'avant.
" guarda’mi innanzi, e vidi ombre con manti al color de la pietra non diversi","Je regardai devant moi, et je vis des âmes qui portaient des vêtements de couleur semblable à la pierre."
" E poi che fummo un poco più avanti, udia gridar","Et quand nous avons été un peu avancés, j'entendais crier"
" ‘Maria, òra per noi’","Marie, prie pour nous."
 gridar ‘Michele’ e ‘Pietro’ e ‘Tutti santi’,"Puis ""Michele,"" ""Pierre"" et ""Tous les saints"""
" Non credo che per terra vada ancoi omo sì duro, che non fosse punto per compassion di quel ch’i’ vidi poi",Je ne crois pas qu'il y ait un homme si cruel sur Terre qu'il n'ait pas eu pitié de ce que j'ai vu.
" ché, quando fui sì presso di lor giunto, che li atti loro a me venivan certi, per li occhi fui di grave dolor munto","Car, quand j'ai été près de ces âmes, au point de voir leurs gestes, j'ai versé des larmes de douleur de mes yeux."
" Di vil ciliccio mi parean coperti, e l’un sofferia l’altro con la spalla, e tutti da la ripa eran sofferti","Ils semblaient couverts d'un lâche cilicien, et l'un soutenait l'autre avec son épaule, et tous étaient appuyés sur la muraille de la montagne."
" Così li ciechi a cui la roba falla, stanno a’ perdoni a chieder lor bisogna, ","Ainsi, les aveugles, sans subsistance, se tiennent devant les églises pendant les jours d'indulgences à demander l'aumône,"
" e l’uno il capo sopra l’altro avvalla, perché ’n altrui pietà tosto si pogna, ","et l'un soutient le chef de l'autre, afin de susciter bientôt la pitié d'autrui,"
" non pur per lo sonar de le parole, ma per la vista che non meno agogna","non seulement avec le son des mots, mais aussi avec la vue qui provoque pas moins de compassion."
" E come a li orbi non approda il sole, così a l’ombre quivi, ond’ io parlo ora, luce del ciel di sé largir non vole","Et comme aux aveugles la lumière du soleil n'arrive pas, ainsi à ces âmes dans le Cadre, dont je parle, le ciel ne veut pas accorder sa lumière."
" ché a tutti un fil di ferro i cigli fóra e cusce sì, come a sparvier selvaggio si fa però che queto non dimora","Car un fil de fer leur perce tous les cils et les coude, comme on le fait à un oiseau sauvage quand il n'est pas tranquille."
" A me pareva, andando, fare oltraggio, veggendo altrui, non essendo veduto","Il me semblait, en marchant, de commettre un outrage en voyant les autres et en n'étant pas vu"
 per ch’io mi volsi al mio consiglio saggio,Alors je me suis adressé à mon sage conseiller.
 Ben sapev’ ei che volea dir lo muto,"Il savait ce que je voulais dire, même si je ne parlais pas."
" e però non attese mia dimanda, ma disse","donc n'attendez pas ma question, mais dit"
" «Parla, e sie breve e arguto»","Parle, et sois bref et concis"
" Virgilio mi venìa da quella banda de la cornice onde cader si puote, perché da nulla sponda s’inghirlanda","Virgile était à côté de moi, du côté du Cadre d'où on peut tomber dans le vide, parce qu'il n'y a pas de digues."
" da l’altra parte m’eran le divote ombre, che per l’orribile costura premevan sì, che bagnavan le gote","De l'autre côté étaient les âmes pieuses, qui faisaient sortir les larmes à travers l'horrible couture, mouillant les joues."
" Volsimi a loro e «O gente sicura», incominciai, ",Je me suis tourné vers eux et j'ai commencé des âmes sûres.
" «di veder l’alto lume che ’l disio vostro solo ha in sua cura, ","de voir la lumière élevée qui est le seul objet de votre désir,"
" se tosto grazia resolva le schiume di vostra coscïenza sì che chiaro per essa scenda de la mente il fiume, ","que la grâce ôte bientôt les mousses de votre conscience, afin que le fleuve de la mémoire descende d'elle avec des eaux claires."
" ditemi, ché mi fia grazioso e caro, s’anima è qui tra voi che sia latina","Dites-moi, parce qu'il me sera très agréable, s'il y a parmi vous une âme qui soit italienne."
 e forse lei sarà buon s’i’ l’apparo»,et peut-être vous sera-t-il utile si je l'apprends
" «O frate mio, ciascuna è cittadina d’una vera città","Ô mon frère, chacune d'entre nous est une ville d'une vraie ville."
 ma tu vuo’ dire che vivesse in Italia peregrina»,Mais tu veux dire qu'il vivait comme une étrangère en Italie...
" Questo mi parve per risposta udire più innanzi alquanto che là dov’ io stava, ond’ io mi feci ancor più là sentire","J'ai eu l'impression d'entendre une réponse un peu plus loin que là où je me trouvais, alors je me suis sentie encore plus proche."
 Tra l’altre vidi un’ombra ch’aspettava in vista,"Parmi les autres ombres, j'en ai vu une qui avait l'air d'attendre."
" e se volesse alcun dir ‘Come?’, lo mento a guisa d’orbo in sù levava","et si quelqu'un voulait demander ""Comment?,"" sachez qu'il levait le menton comme les aveugles"
" «Spirto», diss’ io, «che per salir ti dome, se tu se’ quelli che mi rispondesti, fammiti conto o per luogo o per nome»","J'ai dit: Esprit, que pour monter dans la montagne tu maudits, si tu es celui que tu m'as répondu, manifeste-toi en disant le lieu d'où tu viens, ou ton nom."
" «Io fui sanese», rispuose, «e con questi altri rimendo qui la vita ria, lagrimando a colui che sé ne presti","Il répondit: Je fus siennois, et je purifie ma vie pécheresse avec ces autres, en pleurant vers celui qui se prête à nous."
" Savia non fui, avvegna che Sapìa fossi chiamata, e fui de li altrui danni più lieta assai che di ventura mia","Je n'ai pas été sage, bien que je sois appelée Saphia, et j'ai été bien plus heureuse que les malheurs d'autrui que ma chance."
