Original,Translate
" dinanzi a noi pareva sì verace quivi intagliato in un atto soave, che non sembiava imagine che tace",".Il y avait quelque chose de si vif dans sa figure, dans l'action belle et subtile qu'il accomplissait, que nous avions l'impression de le voir vraiment avec nous et non pas comme une image fixe."
 Giurato si saria ch’el dicesse ‘Ave’,"Il aurait juré qu'il entonnait un ""Ave."""
 perché iv’ era imaginata quella ch’ad aprir l’alto amor volse la chiave,Parce qu'on retirait aussi celle qui avait marqué le début de l'amour de Dieu envers les hommes en tournant une clé.
" e avea in atto impressa esta favella ‘Ecce ancilla Deï’, propriamente come figura in cera si suggella",Il se montra comme s'il prononçait Ecce ancilla Dei avec une authenticité telle qu'il semblait imprimé sur de la cire.
" «Non tener pur ad un loco la mente», disse ’l dolce maestro, che m’avea da quella parte onde ’l cuore ha la gente",Le gentil maître qui avait tant d'amour pour moi m'a dit de ne pas me limiter à une seule perspective.
" Per ch’i’ mi mossi col viso, e vedea di retro da Maria, da quella costa onde m’era colui che mi movea, un’altra storia ne la roccia imposta","Quand j'ai déplacé le regard, sur le mur où Virgile était présent, j'ai vu qu'en plus de Marie avait été sculptée une autre histoire."
" per ch’io varcai Virgilio, e fe’mi presso, acciò che fosse a li occhi miei disposta",J'ai surpassé Virgile et je me suis approché pour voir de mes propres yeux.
" Era intagliato lì nel marmo stesso lo carro e ’ buoi, traendo l’arca santa, per che si teme officio non commesso","aux mortelsLà, dans le marbre était représenté le char avec les boeufs qui transportaient l'Arche Sainte, une tâche terrible et redoutable que Dieu lui avait donnée à l'humanité."
 Dinanzi parea gente,Il y avait une foule de gens devant.
" e tutta quanta, partita in sette cori, a’ due mie’ sensi faceva dir l’un ‘No’, l’altro ‘Sì, canta’","Alors que mon ouïe disait ""Ne chante pas,"" les sept choeurs jouaient si harmonieusement qu'ils m'incitaient à dire ""Oui, il chante."""
" Similemente al fummo de li ’ncensi che v’era imaginato, li occhi e ’l naso e al sì e al no discordi fensi","D'une manière discordante, la vapeur de l'encens qui y était représentée inhalait un mélange assourdissant à mes yeux et à mon nez."
" Lì precedeva al benedetto vaso, trescando alzato, l’umile salmista, e più e men che re era in quel caso","En marchant devant l'Arche Sainte, l'auteur des Psaumes dansait avec le manteau soulevé et ainsi ce jour-là était une figure royale."
" Di contra, effigïata ad una vista d’un gran palazzo, Micòl ammirava sì come donna dispettosa e trista","Alors qu'elle surplombait la fenêtre d'un grand palais, Micol regardait avec une expression stupéfaite et rabounie comme une femme indignée devant elle."
" I’ mossi i piè del loco dov’ io stava, per avvisar da presso un’altra istoria, che di dietro a Micòl mi biancheggiava","En quittant l'endroit où je me trouvais, je me suis approché pour observer de près une autre histoire gravée sur la pierre à côté de celle de Micol."
" Quiv’ era storïata l’alta gloria del roman principato, il cui valore mosse Gregorio a la sua gran vittoria","Grégoire obtint une grande victoire grâce à la haute gloire de l'empereur romain, qui avait été représentée ici, en vertu de son excellence."
 i’ dico di Traiano imperadore,Je parle de l'empereur Traiano.
" e una vedovella li era al freno, di lagrime atteggiata e di dolore","Une veuve se tenait à côté de son cheval, avec des larmes qui coulaient sur son visage triste."
" Intorno a lui parea calcato e pieno di cavalieri, e l’aguglie ne l’oro sovr’ essi in vista al vento si movieno","Il y avait beaucoup de cavaliers autour de lui, avec des aigles impériales brodés sur un champ d'or qui flottaient au vent."
 La miserella intra tutti costoro pareva dir,"La femme sans moyens, dans ce groupe, semblait exprimer."
" «Segnor, fammi vendetta di mio figliuol ch’è morto, ond’ io m’accoro»","""Que l'on reconnaisse la situation dans laquelle je me trouve à cause de la mort de mon fils, j'attends qu'aujourd'hui me cause ma douleur."""
 ed elli a lei rispondere,Il a répondu à sa question.
 «Or aspetta tanto ch’i’ torni»,Attendez jusqu'à mon retour.
 e quella,"Mon âge, c'est l'âge de mon âge."
" «Segnor mio», ","Bonsoir, monseigneur."
" come persona in cui dolor s’affretta, ",comme une personne dont la souffrance est insupportable
 «se tu non torni?»,Si le retour te manquait ?
 ed ei,"Il est content, il est heureux."
" «Chi fia dov’ io, la ti farà»",Quelqu'un va prendre ma place et répondre à ta question.
 ed ella,Elle s'en alla.
" «L’altrui bene a te che fia, se ’l tuo metti in oblio?»",Comment pourrais-tu oublier ton devoir si quelqu'un d'autre fait le bien qui te bénéficiera ?
 ond’ elli,Il l'a faitAinsi il a agi
 «Or ti conforta,- Calmez-vous.
 ch’ei convene ch’i’ solva il mio dovere anzi ch’i’ mova,"Avant de partir, je dois m'acquitter de mon devoir."
 giustizia vuole e pietà mi ritene»,"La justice exige que je soutienne mon devoir, et la pitié m'a arrêté ici."
" Colui che mai non vide cosa nova produsse esto visibile parlare, novello a noi perché qui non si trova","Rien de semblable Dieu créa ces dialogues visuellement perceptibles, qui nous semble extraordinaire puisque rien de semblable n'existe sur Terre, bien qu'Il n'ait jamais rien vu de nouveau."
" Mentr’ io mi dilettava di guardare l’imagini di tante umilitadi, e per lo fabbro loro a veder care, ",J'ai été ravi d'admirer la production d'un artiste si rare et si humble.
" «Ecco di qua, ma fanno i passi radi», ","Il semblait qu'un grand nombre de personnes survivraient, mais ils passaient à pas hésitant."
" mormorava il poeta, ",Le poète murmurait.
 «molte genti questi ne ’nvïeranno a li alti gradi»,Cela nous guidera vers les autres Frames.
" Li occhi miei, ch’a mirare eran contenti per veder novitadi ond’ e’ son vaghi, volgendosi ver’ lui non furon lenti","Avec impatience, mes yeux n'ont pas tardé à apprécier les nouveautés qui capturaient leur intérêt et se sont déplacés vers lui avec enthousiasme."
" Non vo’ però, lettor, che tu ti smaghi di buon proponimento per udire come Dio vuol che ’l debito si paghi","Je ne voudrais pas que, lecteur, tu t'empêches d'accomplir tes bons objectifs en comprenant comment Dieu veut sanctionner le crime."
 Non attender la forma del martìre,Ne te concentre pas sur la peine.
 pensa la succession,Considérez ce qui viendra après.
 pensa ch’al peggio oltre la gran sentenza non può ire,Imaginez que le Jugement dernier soit le dernier événement possible.
 Io cominciai,J'ai vite commencé.
" «Maestro, quel ch’io veggio muovere a noi, non mi sembian persone, e non so che, sì nel veder vaneggio»","Ce que je regarde traverser notre direction n'est pas reconnaissable aux yeux comme êtres humains, et je ne suis pas capable d'en déterminer l'identité parce que je vois à peine."
 Ed elli a me,Lui et moi ensemble.
" «La grave condizione di lor tormento a terra li rannicchia, sì che ’ miei occhi pria n’ebber tencione","s'il vous voyait ou non, la grande quantité de la punition à laquelle ils étaient soumis les conduisait à une torsion au sol, qui me faisait hésiter avant même de me décider à les regarder."
" Ma guarda fiso là, e disviticchia col viso quel che vien sotto a quei sassi","En dédiant un regard plus attentif, il distingue ce qui se trouve en dessous des rochers placés en haut."
 già scorger puoi come ciascun si picchia»,Chacun d'eux bat la poitrine en signe d'affliction.
" O superbi cristian, miseri lassi, che, de la vista de la mente infermi, fidanza avete ne’ retrosi passi, ","Ô chrétiens orgueilleux, malheureux avec un esprit obscur que vous confiez à vos efforts directs au passé."
" non v’accorgete voi che noi siam vermi nati a formar l’angelica farfalla, ","ne réalisez pas que nous sommes comme des vers, destinés à devenir un angélique insecte papillon"
" che vola a la giustizia sanza schermi? Di che l’animo vostro in alto galla, ",Ne craignez - vous pas de vous vexer contre Dieu?
" poi siete quasi antomata in difetto, sì come vermo in cui formazion falla? ","Comme si vous étiez des insectes mal formés, comme un ver qui n'a pas encore complètement grandi ?"
" Come per sostentar solaio o tetto, per mensola talvolta una figura si vede giugner le ginocchia al petto, ","On voit parfois une figure qui s'agenouille, portant ses genoux à la poitrine, comme si c'était un menus pour soutenir un plafond ou un toit."
 la qual fa del non ver vera rancura nascere ’n chi la vede,Celui qui regarde la fiction est submergé par un tourbillon d'inquiétudes.
" così fatti vid’ io color, quando puosi ben cura","Quand je les ai observés avec exactitude, j'ai remarqué comment étaient ces pénitents."
 Vero è che più e meno eran contratti secondo ch’avien più e meno a dosso,"En fait, leur démarche était légèrement courbée en fonction de la pierre qu'ils portaient sur leurs épaules."
" e qual più pazïenza avea ne li atti, piangendo parea dicer",Ce qui semblait être le plus patient en ce qui concerne l'attitude semblait sangloter.
 ‘Più non posso’,Je n'en peux plus.
" «O Padre nostro, che ne’ cieli stai, non circunscritto, ma per più amore ch’ai primi effetti di là sù tu hai, ","Soyez toujours présent avec votre aide et votre miséricorde Notre Père, qui demeure dans les Cieux, mais vous n'êtes pas lié à eux par un lien de limitation; par votre grand amour envers vos premières créatures, vous restez constamment à leurs côtés en offrant votre aide et votre miséricorde."
" laudato sia ’l tuo nome e ’l tuo valore da ogne creatura, com’ è degno di render grazie al tuo dolce vapore","Toutes les créatures devraient glorifier ton nom et ta grandeur, comme il convenait de louer ta sagesse."
" Vegna ver’ noi la pace del tuo regno, ché noi ad essa non potem da noi, s’ella non vien, con tutto nostro ingegno","Nous ferons tout ce qui est en notre pouvoir pour parvenir à la paix de ton royaume, mais sans ton aide, nous n'y arriverons pas."
" Come del suo voler li angeli tuoi fan sacrificio a te, cantando osanna, così facciano li uomini de’ suoi","Comme tes anges s'offrent volontairement à toi par leurs louanges, en chantant ""Hanna,"" qu'ainsi aussi les hommes de la leur fassent."
" Dà oggi a noi la cotidiana manna, sanza la qual per questo aspro diserto a retro va chi più di gir s’affanna","Fournissez-nous notre nourriture quotidienne, indispensable pour avancer dans ce lieu aride et extrême, où chaque étape est une condamnation au retour."
" E come noi lo mal ch’avem sofferto perdoniamo a ciascuno, e tu perdona benigno, e non guardar lo nostro merto","Pardonnez-nous, bonté, comme nous pardonnons à chacun les injures reçues et ne considérons pas nos démérites."
" Nostra virtù che di legger s’adona, non spermentar con l’antico avversaro, ma libera da lui che sì la sprona","Ne défiez pas notre fragilité par le mal, mais repoussez-le pour qu'il ne vienne pas nous tenter."
" Quest’ ultima preghiera, segnor caro, già non si fa per noi, ché non bisogna, ma per color che dietro a noi restaro»","Prions, cher Seigneur, pour ceux qui sont encore en vie et n'ont pas besoin de cette prière."
" Così a sé e noi buona ramogna quell’ ombre orando, andavan sotto ’l pondo, simile a quel che talvolta si sogna, ","On dit que les ombres, dans l'espoir d'un avenir brillant pour nous, marchaient aussi lentement que les cauchemars de temps en temps nous affligent."
" disparmente angosciate tutte a tondo e lasse su per la prima cornice, purgando la caligine del mondo","Toutes en cercle, les âmes sont distribuées le long du Cadre primaire et soumises à divers degrés de tourment, laissant leurs péchés de la terre."
" Se di là sempre ben per noi si dice, di qua che dire e far per lor si puote da quei c’hanno al voler buona radice? ",Que peuvent faire ceux qui adhèrent au bien pour rendre hommage aux âmes du Purgatoire qui prient à notre place?
